id;safra_abertura;cidade;estado;idade;sexo;limite_total;limite_disp;data;valor;grupo_estabelecimento;cidade_estabelecimento;pais_estabelecimento
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5231;2019-08-28;18,48;VAREJO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5200;2019-08-28;30,5;FARMACIAS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1333;2020-01-09;75,78;VAREJO;RIO DE JANEIR;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1273;2020-01-09;59,97;LOJA DE DEPART;RIODEJANEIRO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5710;2019-06-29;30;SUPERMERCADOS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;6000;3868;2020-03-18;81;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6742;2019-08-07;20,73;SUPERMERCADOS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6668;2019-08-07;74,15;VAREJO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1524;2019-12-01;17,9;FARMACIAS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;4745;2020-02-03;705;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;4713;2020-02-03;32,31;FARMACIAS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;4560;2020-02-07;72,7;VAREJO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;4553;2020-02-07;6,8;MOVEIS E DECOR;SAOPAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;4526;2020-02-07;26,8;VESTUARIO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5985;2019-08-16;19,47;VAREJO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5951;2019-08-16;33,75;SUPERMERCADOS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6712;2019-05-11;13,99;VAREJO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6295;2019-09-22;6,79;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6286;2019-09-22;8,61;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6266;2019-09-22;19,9;VAREJO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;781;2020-01-21;49,9;VAREJO;RIO DE JANEIR;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;745;2020-01-21;36;VAREJO;RIO DE JANEIR;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;717;2020-01-21;27,95;VAREJO;RIO DE JANEIR;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1174;2019-12-20;1,2;SERVI‚O;Sao Paulo;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1138;2019-12-20;35,9;SERVI‚O;5,51E+11;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;4661;2020-02-04;52,29;VAREJO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6440;2019-09-18;7,01;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6433;2019-09-18;7,56;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6115;2019-06-19;39,5;SERVI‚O;5,51E+12;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6073;2019-06-20;41,9;SERVI‚O;5,51E+12;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6050;2019-06-21;22,51;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6031;2019-06-21;19,83;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6273;2019-08-10;25,62;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6226;2019-08-10;23,74;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6125;2019-08-10;124,7;VAREJO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6100;2019-08-11;12,82;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6076;2019-08-12;36,56;VAREJO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;1600;1552;2019-10-08;49,99;VAREJO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5740;2019-06-26;15,72;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6336;2019-09-19;88,81;SUPERMERCADOS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6329;2019-09-19;7;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6308;2019-08-09;320;HOSP E CLINICA;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6299;2019-08-09;9,28;VAREJO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1716;2019-11-18;11,25;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1634;2019-11-18;89,23;FARMACIAS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1627;2019-11-18;7,79;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;1485;2020-03-31;96,89;M.O.T.O.;OSASCO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5079;2019-07-26;14,2;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5666;2019-05-04;29,7;SUPERMERCADOS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5968;2019-07-13;66,28;VAREJO;CURITIBA;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5721;2019-07-14;246,8;SERVI‚O;NITEROI;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5660;2019-07-15;61,49;M.O.T.O.;OSASCO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6309;2019-09-20;7,05;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6302;2019-09-20;7,05;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2005;1141;2019-10-02;35,9;FARMACIAS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5717;2019-08-21;20,74;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5700;2019-08-21;16,88;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5685;2019-08-21;15,06;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5671;2019-08-21;13,78;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;1600;1441;2019-10-12;41,79;FARMACIAS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5696;2019-05-03;27,9;MAT CONSTRUCAO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5275;2019-08-27;24;FARMACIAS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;2359;2020-02-02;35,11;RESTAURANTE;SAOPAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;2333;2020-02-02;25,48;RESTAURANTE;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1556;2020-01-06;144,7;VESTUARIO;RIO DE JANEIR;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;4978;2019-08-03;65,47;VAREJO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;4790;2019-08-04;187,93;SEM RAMO;FRANCA;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;6000;1201;2020-03-23;30,6;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6726;2019-06-12;56,98;VAREJO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6042;2019-04-06;13,78;VAREJO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6037;2019-04-06;5,5;SUPERMERCADOS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6480;2019-06-13;48,5;ARTIGOS ELETRO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6451;2019-06-13;29,28;SUPERMERCADOS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;5443;2020-02-03;7,99;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;2326;2020-05-01;184,6;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;2267;2020-05-02;58,9;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;863;2020-04-29;729,9;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1925;2019-11-12;19,78;VAREJO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1700;2020-01-06;38,9;VAREJO;OSASCO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1839;2019-12-10;126,59;M.O.T.O.;OSASCO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;1772;2020-04-17;37,7;VAREJO;OSASCO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;7500;1740;2020-04-18;32;VAREJO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5151;2019-08-30;48,95;VAREJO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5249;2019-08-27;25,88;SUPERMERCADOS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5663;2019-08-22;7,66;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5645;2019-08-22;17,7;SUPERMERCADOS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5638;2019-08-22;7,67;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;1600;1528;2019-10-11;23,6;SERVI‚O;5,51E+11;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;1600;1483;2019-10-11;45,2;SERVI‚O;5,51E+11;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;6628;2019-08-08;40;LOJA DE DEPART;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5260;2019-07-17;21,76;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5242;2019-07-17;18,19;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;2037;2019-12-06;281;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1966;2019-12-06;70,9;VESTUARIO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1848;2019-11-15;76,56;FARMACIAS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1778;2019-11-16;69,99;VAREJO;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1750;2019-11-16;28;SUPERMERCADOS;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1735;2019-11-18;7,73;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1735;2019-11-18;7,4;SERVI‚O;SAO PAULO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;5500;5621;2019-07-05;89,1;M.O.T.O.;OSASCO;BR
3,31E+11;201609;SAO PAULO             ;SP ;31;M;2011;1739;2020-01-04;56,8;VAREJO;RIO DE JANEIR;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2573;2019-08-16;20;POSTO DE GAS;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2344;2019-06-15;44,02;VAREJO;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2315;2019-06-15;29;VAREJO;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2285;2019-06-16;30;POSTO DE GAS;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2265;2019-06-17;20;POSTO DE GAS;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;1990;2019-04-11;11,5;RESTAURANTE;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;4700;5260;2020-02-06;30;SERVI‚O;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;4700;4802;2020-01-29;35;VAREJO;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;4700;4498;2020-04-01;29,9;M.O.T.O.;SAO PAULO;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;4700;5290;2020-02-05;30;SERVI‚O;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;1877;2019-04-16;8;RESTAURANTE;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2442;2019-07-09;30,99;VESTUARIO;SAO PAULO;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;4700;5040;2020-01-19;60;SUPERMERCADOS;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;4700;5320;2020-02-02;173;SUPERMERCADOS;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2764;2019-09-11;155,35;SERVI‚O;SAO PAULO;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2681;2019-09-11;82,9;VESTUARIO;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2265;2019-11-25;29,9;SERVI‚O;ARAXA;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;4700;4921;2020-01-26;39,98;VESTUARIO;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;4700;4881;2020-01-26;40;SUPERMERCADOS;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;4700;5788;2020-02-29;0,99;ARTIGOS ELETRO;SAO PAULO;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2051;2019-04-02;24,5;RESTAURANTE;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;3177;2019-06-05;198,5;SERVI‚O;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;1885;2019-08-02;89,99;VESTUARIO;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2261;2019-07-20;25,21;FARMACIAS;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2254;2019-07-20;7,07;SUPERMERCADOS;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;4700;5183;2020-02-08;77,33;RESTAURANTE;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;3044;2019-04-25;25,8;RESTAURANTE;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;1771;2019-06-22;27,16;SUPERMERCADOS;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;1572;2019-06-22;199,5;RESTAURANTE;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;1532;2019-06-28;40;POSTO DE GAS;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;4700;4313;2020-04-10;174,66;SUPERMERCADOS;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2035;2019-04-04;15,9;RESTAURANTE;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2792;2019-08-09;20;POSTO DE GAS;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2637;2019-08-11;155,35;SERVI‚O;SAO PAULO;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2800;2019-10-05;445,91;VESTUARIO;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;4700;5200;2020-01-08;19,99;VAREJO;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;4700;5180;2020-01-08;20;SERVI‚O;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;4700;5493;2020-02-02;19,59;FARMACIAS;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2812;2019-08-03;60;SERVI‚O;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;1997;2019-06-17;268;VAREJO;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;1978;2019-06-18;18,99;VAREJO;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;4700;4289;2020-04-27;13,99;ARTIGOS ELETRO;SAO PAULO;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;1970;2019-04-12;20;RESTAURANTE;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;4700;4984;2020-01-22;43,3;VAREJO;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2415;2019-11-24;235;VAREJO;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2295;2019-11-24;119,9;VESTUARIO;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;4700;5758;2020-03-01;29,9;M.O.T.O.;SAO PAULO;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;4700;4772;2019-12-31;90;SERVI‚O;Bauru;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;4700;5027;2020-01-21;13,4;SUPERMERCADOS;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;1915;2019-04-13;54,99;VAREJO;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;1885;2019-04-15;30;POSTO DE GAS;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2686;2019-12-11;155,35;SERVI‚O;SAO PAULO;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2200;2019-11-02;90,49;FARMACIAS;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2460;2019-08-23;44,18;RESTAURANTE;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;1975;2019-07-26;38,06;SUPERMERCADOS;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2019;2019-04-05;16,5;RESTAURANTE;BAURU;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;4700;4493;2020-04-02;4,49;ARTIGOS ELETRO;SAO PAULO;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2650;2019-11-15;151,96;VESTUARIO;SAO PAULO;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;3016;2019-06-08;50;POSTO DE GAS;SAO PAULO;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2844;2019-06-09;172;POSTO DE GAS;SAO PAULO;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2388;2019-06-10;455,43;VAREJO;SAO PAULO;BR
5,87E+11;201612;SAO PAULO             ;SP ;30;F;2700;2651;2019-09-25;29,9;SERVI‚O;ARAXA;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1477;2019-07-13;55;RESTAURANTE;Sao Paulo;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1452;2019-07-13;24,99;RESTAURANTE;PRAIA GRANDE;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1415;2019-07-14;37,5;SUPERMERCADOS;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1394;2019-07-14;21;VAREJO;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;2404;2019-04-17;26,2;RESTAURANTE;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1289;2019-07-16;3;RESTAURANTE;PRAIA GRANDE;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1841;2019-07-04;7;RESTAURANTE;PRAIA GRANDE;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1113;2019-08-09;94;RESTAURANTE;Mogi das Cruz;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1102;2019-08-09;11;RESTAURANTE;Mogi das Cruz;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1093;2019-08-09;9;SERVI‚O;MOGI DAS CRUZ;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;960;2019-08-10;100;POSTO DE GAS;MOGI DAS CRUZ;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;935;2019-08-10;25,9;RESTAURANTE;PRAIA GRANDE;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1987;2019-06-27;14;RESTAURANTE;PRAIA GRANDE;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1972;2019-06-27;14,99;RESTAURANTE;PRAIA GRANDE;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;841;2019-04-30;63;SUPERMERCADOS;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;2204;2019-07-30;11;RESTAURANTE;PRAIA GRANDE;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;3253;2019-11-05;110,74;SERVI‚O;MOGI DAS CRUZ;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1660;2019-08-07;38,84;SUPERMERCADOS;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1429;2019-04-21;14;VAREJO;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1405;2019-04-21;24;VAREJO;Sao Paulo;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1930;2019-04-19;177,1;RESTAURANTE;MOGI DAS CRUZ;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1757;2019-04-21;173;SERVI‚O;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1705;2019-04-21;52;RESTAURANTE;POA;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1623;2019-04-21;82;SUPERMERCADOS;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1443;2019-04-21;180;VAREJO;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;2107;2019-04-19;89,48;VAREJO;MOGI DAS CRUZ;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;2497;2019-04-16;37,9;SERVI‚O;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;2469;2019-04-16;27,9;RESTAURANTE;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1075;2019-10-13;70;POSTO DE GAS;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1896;2019-05-28;469,8;VESTUARIO;CAJAMAR;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;2366;2019-05-28;711,1;MAT CONSTRUCAO;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;2184;2019-08-02;19,98;RESTAURANTE;PRAIA GRANDE;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1853;2019-07-03;16,99;RESTAURANTE;PRAIA GRANDE;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;2576;2019-07-25;162,92;RESTAURANTE;MOGI DAS CRUZ;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;2572;2019-07-26;4;RESTAURANTE;PRAIA GRANDE;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;2556;2019-07-26;16;RESTAURANTE;PRAIA GRANDE;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;2681;2019-10-03;145,71;RESTAURANTE;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;975;2019-08-29;9;RESTAURANTE;OSASCO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1848;2019-07-04;5;RESTAURANTE;PRAIA GRANDE;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;309;2019-05-07;5;RESTAURANTE;PRAIA GRANDE;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;2742;2019-04-09;60;SUPERMERCADOS;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;237;2019-08-16;95;RESTAURANTE;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;217;2019-08-17;19,98;RESTAURANTE;JUNDIAI;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;155;2019-08-17;62,4;LOJA DE DEPART;MOGIDASCRUZES;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;4100;2019-05-24;24,99;RESTAURANTE;PRAIA GRANDE;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;2739;2019-07-24;28;RESTAURANTE;PRAIA GRANDE;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1870;2019-06-29;34,99;RESTAURANTE;PRAIA GRANDE;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;2570;2019-10-05;110,74;SERVI‚O;MOGI DAS CRUZ;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1746;2019-07-11;3;RESTAURANTE;PRAIA GRANDE;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1199;2019-08-24;20;RESTAURANTE;PRAIA GRANDE;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1067;2019-08-24;131,38;SUPERMERCADOS;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;1004;2019-08-25;63;RESTAURANTE;MOGI DAS CRUZ;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;517;2019-05-04;23,99;RESTAURANTE;PRAIA GRANDE;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;479;2019-05-05;37,5;RESTAURANTE;SAO PAULO;BR
7,91E+11;201811;SAO PAULO             ;SP ;30;M;7500;413;2019-05-05;66;POSTO DE GAS;Sao Paulo;BR
